plan_file	plan_id	block	lens	pass	folded	pre_existing	fold_introduced	origin	source	status	note
executable-rule-20-bold-tolerance-qa-recovery-2026-05-17.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-rule-20-self-check-gate-2026-05-05.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-rule-20-self-check-wt-path-2026-05-10.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-rule-20-single-source-2026-05-10.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-rule-22e-rule-20-tightening-2026-05-05.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-rule-25-verdict-content-spec-fix-2026-05-01.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-rule-26-deposit-parser-scope-2026-04-19.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-rule-26-evidence-path-fix-2026-05-11.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-runner-parser-2026-04-13.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-runner-retry-transient-failure-2026-05-13.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-s3-bug-c-halted-stale-check-2026-05-10.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-s3-fix-qa-rule-20-banner-redeposit-2026-05-09.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-s3-verdict-resolved-retry-loop-fix-2026-05-09.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-scaffold-2026-04-13.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-scope-check-dir-mention-2026-06-04.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-scope-check-monorepo-fix-2026-04-28.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-scope-check-project-path-filter-2026-04-22.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-seen-discard-rejection-path-2026-05-28.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-seen-invalidate-on-created-moved-2026-06-04.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-session-close-out-2026-04-19.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-session-end-full-suite-2026-05-11.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-session-wrap-2026-05-05.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-session-wrap-2026-05-08.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-session-wrap-2026-05-10.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-session-wrap-2026-05-12.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-session-wrap-evening-2026-05-10.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-session-wrap-s3-2026-05-09.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-settings-local-bash-fallback-doc-2026-05-22.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-shadow-copy-cache-2026-04-17.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-smoke-test-infra-2026-04-17.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-source-sha-startup-2026-04-14.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-startup-sweep-extract-2026-05-10.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-step-header-line-anchor-2026-05-11.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-step-state-resume-phase-3b-2026-04-28.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-step2-auto-advance-fix-2026-05-08.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-stranded-verdict-cleanup-2026-05-12.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-stream-json-minimal-switch-2026-04-23.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-stream-json-smoke-test-2026-04-23.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-teardown-b-raise-on-log-failure-2026-06-05.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-teardown-worktree-lock-cleanup-2026-05-10.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-terminal-capture-2026-05-12.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-terminal-notification-backlog-close-2026-05-12.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-test-rule-26-set-to-list-followup-2026-05-25.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-verdict-ledger-gate-result-preservation-2026-05-26.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-verdict-lifecycle-coupling-2026-04-19.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-verdict-only-resume-docs-2026-04-28.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-verdict-request-pause-reason-2026-04-16.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-watcher-on-moved-handler-2026-04-19.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-worktree-precheck-hardening-2026-05-29.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-worktree-teardown-dirty-tree-precheck-2026-05-27.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
halted-diagnostic-consume-verdicts-drain-failure-2026-05-21.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
halted-diagnostic-worktree-teardown-dirty-tree-precheck-2026-05-27.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
halted-executable-148.md	148	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
halted-executable-planner-template-rule-21-contract-change-2026-05-26.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
halted-executable-remove-pre-scan-processed-rename-2026-05-24.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
halted-executable-remove-pre-scan-processed-rename-continuation-2026-05-24.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
halted-executable-remove-pre-scan-processed-rename-continuation-v2-2026-05-24.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
parallel-1-diagnostic-bellows-parallel-group-collection-2026-04-16.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
parallel-1-diagnostic-bellows-reliability-2026-04-14.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
parallel-1-diagnostic-bellows-rescan-duplicate-runs-2026-04-16.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
parallel-1-diagnostic-startup-sweep-test-refactor-2026-05-05.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
parallel-1-executable-bellows-claim-at-entry-2026-04-16.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
parallel-1-executable-bellows-parallel-defer-2026-04-16.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
parallel-1-executable-bellows-verdict-scoping-2026-04-16.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
parallel-1-executable-deposit-exists-directory-paths-2026-04-30.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
parallel-1-executable-ledger-pause-reason-code-2026-04-30.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
parallel-1-executable-parse-diff-stat-fix-2026-04-16.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
parallel-1-executable-planner-template-parallel-group-dispatch-subsection-2026-05-05.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
parallel-1-executable-verdict-content-validator-2026-05-12.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
parallel-1-executable-verdict-directory-validator-2026-05-12.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
parallel-1-executable-verdict-readme-2026-04-16.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
qa-149.md	149	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-13.md	13	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-250.md	250	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-251.md	251	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-276.md	276	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- Weak spots:          w1 → v1: 2 folded (W1 1.4 — Q1 can't experimentally prove S1's cross-repo scope_check safety read
diagnostic-276.md	276	1	destruction	w2	0	-	-	ABSENT	RECORD_CLAIMED	OK	-
diagnostic-276.md	276	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- Vulnerabilities:     w1 → v3: 1 folded (V1 3.1/3.4 — VERIFIED the cross-tree structure: governance is part of the ROOT
diagnostic-276.md	276	1	integration-record	w2	0	-	-	ABSENT	RECORD_CLAIMED	OK	-
diagnostic-276.md	276	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- ACID:                w1 → v5: 2 folded (A1 5.2 — claim 2 [plan_lint authoring-time] is the architecture's LOAD-BEARING
diagnostic-276.md	276	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- Weak spots:          → dry. VB1/A3 hold + cohere (VB1 completes A1's grep; A3 confirms D1's warn-first dependency; V1+
diagnostic-276.md	276	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- Destruction:         → dry. VB1/A3 both STRENGTHEN verification (vacuous-check close; D1 warn-first dependency explici
diagnostic-276.md	276	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- Vulnerabilities:     → dry. VB1 fully covers the vacuous-read surface — both sites (V1 = DRAFTING_CYCLE.md read; VB1 =
diagnostic-276.md	276	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- Integration-record:  → dry. WB1/VB1/A3 align with the record (§6+259+Rule 27; proposal-184/Rule-55; 271 warn-first); §
diagnostic-276.md	276	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- ACID:                → dry. All 10 folds cohere (V1+VB1, A1+VB1, D1+A3, W2+WB1 reinforce; no conflict); load-bearing-p
diagnostic-285.md	285	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- Weak spots:          w1 4 · confirming 2 (version-bump fold applied to one file of three; Q1(d)→Q4(a) forward referenc
diagnostic-285.md	285	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- Destruction:         w1 4 · confirming 2 (Q4(b2) invited an out-of-scope convention change; "build nothing" contradict
diagnostic-285.md	285	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- Vulnerabilities:     w1 4 · confirming 2 (two questions produced CEO decisions with no deposit slot; row arithmetic co
diagnostic-285.md	285	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- Integration-record:  w1 2 · confirming 1 (this log had grown to 32% of the plan against §3's one-line-per-lens floor —
diagnostic-285.md	285	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- ACID:                w1 3 · confirming 1 (four deposit-structure mandates accumulated across the cycle were never comp
diagnostic-290.md	290	1	weak-spots	w1	3	-	-	ABSENT	RECORD_CLAIMED	OK	-
diagnostic-290.md	290	1	destruction	w1	3	-	-	ABSENT	RECORD_CLAIMED	OK	-
diagnostic-290.md	290	1	vulnerabilities	w1	1	-	-	ABSENT	RECORD_CLAIMED	OK	-
diagnostic-290.md	290	1	integration-record	w1	0	-	-	ABSENT	RECORD_CLAIMED	OK	-
diagnostic-290.md	290	1	acid	w1	3	-	-	ABSENT	RECORD_CLAIMED	OK	-
diagnostic-299.md	299	1	weak-spots	w1	4	-	-	ABSENT	RECORD_CLAIMED	OK	-
diagnostic-299.md	299	1	weak-spots	w2	5	-	-	ABSENT	RECORD_CLAIMED	OK	-
diagnostic-299.md	299	1	destruction	w1	2	-	-	ABSENT	RECORD_CLAIMED	OK	-
diagnostic-299.md	299	1	destruction	w2	0	-	-	ABSENT	RECORD_CLAIMED	OK	-
diagnostic-299.md	299	1	vulnerabilities	w1	1	-	-	ABSENT	RECORD_CLAIMED	OK	-
diagnostic-299.md	299	1	vulnerabilities	w2	0	-	-	ABSENT	RECORD_CLAIMED	OK	-
diagnostic-299.md	299	1	integration-record	w1	1	-	-	ABSENT	RECORD_CLAIMED	OK	-
diagnostic-299.md	299	1	integration-record	w2	0	-	-	ABSENT	RECORD_CLAIMED	OK	-
diagnostic-299.md	299	1	acid	w1	5	-	-	ABSENT	RECORD_CLAIMED	OK	-
diagnostic-299.md	299	1	acid	w2	6	-	-	ABSENT	RECORD_CLAIMED	OK	-
diagnostic-299.md	299	1	acid	w3	5	-	-	ABSENT	RECORD_CLAIMED	OK	-
diagnostic-299.md	299	1	acid	w5	2	-	-	ABSENT	RECORD_CLAIMED	OK	-
diagnostic-299.md	299	1	acid	w6	1	-	-	ABSENT	RECORD_CLAIMED	OK	-
diagnostic-299.md	299	1	acid	w7	2	-	-	ABSENT	RECORD_CLAIMED	OK	-
diagnostic-300.md	300	1	weak-spots	w1	2	-	-	ABSENT	RECORD_CLAIMED	OK	-
diagnostic-300.md	300	1	destruction	w1	1	-	-	ABSENT	RECORD_CLAIMED	OK	-
diagnostic-300.md	300	1	vulnerabilities	w1	1	-	-	ABSENT	RECORD_CLAIMED	OK	-
diagnostic-300.md	300	1	integration-record	w1	1	-	-	ABSENT	RECORD_CLAIMED	OK	-
diagnostic-300.md	300	1	acid	w1	2	-	-	ABSENT	RECORD_CLAIMED	OK	-
diagnostic-301.md	301	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- Weak spots:          w1 4 raised (1.4 questions: C3 unanswerable against an unspecified trigger; C2/C3 opposite polari
diagnostic-301.md	301	1	destruction	w2	0	-	-	ABSENT	RECORD_CLAIMED	OK	-
diagnostic-301.md	301	1	vulnerabilities	w2	0	-	-	ABSENT	RECORD_CLAIMED	OK	-
diagnostic-301.md	301	1	vulnerabilities	w3	0	-	-	ABSENT	RECORD_CLAIMED	OK	-
diagnostic-301.md	301	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- Integration-record:  w1 3 raised (4.2 a re-tripped under-declaration consequence; 4.1 C1(a) loses two of the four shap
diagnostic-301.md	301	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- ACID:                a1 6 raised / 6 folded, NOT DRY (5.2 a verdict list the floor rule cannot produce; 5.5 the firing
diagnostic-305.md	305	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- Weak spots:          w1 3 raised (1.4 E2 needs a child/parent pair per class and the plan names none; **an origin-diff
diagnostic-305.md	305	1	destruction	w2	0	-	-	ABSENT	RECORD_CLAIMED	OK	-
diagnostic-305.md	305	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- Vulnerabilities:     w1 1 raised (3.4 the positive-control rule names no candidate positives, inviting a circular cont
diagnostic-305.md	305	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- Integration-record:  w1 3 raised (4.4 **E5's premise is false — a second mechanization is already in flight**; a misqu
diagnostic-305.md	305	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- ACID:                **a1 5 raised, NOT DRY** (5.1 `281`'s test input does not exist and E2's three verdicts cannot ex
diagnostic-308.md	308	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- Weak spots:          w1 2 raised (1.4 the Rule 52 census figure was taken by a method the plan does not mandate, over 
diagnostic-308.md	308	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- Destruction:         w1 1 raised (2.4 a back-test row is factually wrong, and wrong in the direction that flatters the
diagnostic-308.md	308	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- Vulnerabilities:     w1 2 raised (3.4 P5 scans a corpus that now contains this session's own account of the back-test 
diagnostic-308.md	308	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- Integration-record:  w1 3 raised (4.1 the instrument declaration lumps a mechanical count with a judged one; an inert 
diagnostic-308.md	308	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- ACID:                **a1 5 raised, NOT DRY** (A1 the Census scope block governs less than its bullets reach; A2 two m
executable-117.md	117	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-121.md	121	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-152.md	152	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-153.md	153	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-19.md	19	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-20.md	20	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-252.md	252	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-253.md	253	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-254.md	254	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-255.md	255	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-256.md	256	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-26.md	26	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-260.md	260	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-269.md	269	1	weak-spots	w1	1	-	-	ABSENT	RECORD_CLAIMED	OK	-
executable-269.md	269	1	weak-spots	w2	0	-	-	ABSENT	RECORD_CLAIMED	OK	-
executable-269.md	269	1	destruction	w1	1	-	-	ABSENT	RECORD_CLAIMED	OK	-
executable-269.md	269	1	destruction	w2	0	-	-	ABSENT	RECORD_CLAIMED	OK	-
executable-269.md	269	1	vulnerabilities	w1	1	-	-	ABSENT	RECORD_CLAIMED	OK	-
executable-269.md	269	1	vulnerabilities	w2	0	-	-	ABSENT	RECORD_CLAIMED	OK	-
executable-269.md	269	1	integration-record	w1	0	-	-	ABSENT	RECORD_CLAIMED	OK	-
executable-269.md	269	1	acid	w1	1	-	-	ABSENT	RECORD_CLAIMED	OK	-
executable-269.md	269	1	acid	w2	0	-	-	ABSENT	RECORD_CLAIMED	OK	-
executable-270.md	270	1	weak-spots	w1	1	-	-	ABSENT	RECORD_CLAIMED	OK	-
executable-270.md	270	1	weak-spots	w2	0	-	-	ABSENT	RECORD_CLAIMED	OK	-
executable-270.md	270	1	destruction	w1	1	-	-	ABSENT	RECORD_CLAIMED	OK	-
executable-270.md	270	1	destruction	w2	0	-	-	ABSENT	RECORD_CLAIMED	OK	-
executable-270.md	270	1	vulnerabilities	w1	1	-	-	ABSENT	RECORD_CLAIMED	OK	-
executable-270.md	270	1	vulnerabilities	w2	0	-	-	ABSENT	RECORD_CLAIMED	OK	-
executable-270.md	270	1	integration-record	w1	0	-	-	ABSENT	RECORD_CLAIMED	OK	-
executable-270.md	270	1	acid	w1	1	-	-	ABSENT	RECORD_CLAIMED	OK	-
executable-270.md	270	1	acid	w2	0	-	-	ABSENT	RECORD_CLAIMED	OK	-
executable-279.md	279	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-293.md	293	1	weak-spots	w1	3	-	-	ABSENT	RECORD_CLAIMED	OK	-
executable-293.md	293	1	weak-spots	closing	1	-	-	ABSENT	RECORD_CLAIMED	OK	-
executable-293.md	293	1	destruction	w1	3	-	-	ABSENT	RECORD_CLAIMED	OK	-
executable-293.md	293	1	destruction	closing	0	-	-	ABSENT	RECORD_CLAIMED	OK	-
executable-293.md	293	1	vulnerabilities	w1	3	-	-	ABSENT	RECORD_CLAIMED	OK	-
executable-293.md	293	1	vulnerabilities	closing	1	-	-	ABSENT	RECORD_CLAIMED	OK	-
executable-293.md	293	1	integration-record	w1	3	-	-	ABSENT	RECORD_CLAIMED	OK	-
executable-293.md	293	1	integration-record	closing	0	-	-	ABSENT	RECORD_CLAIMED	OK	-
executable-293.md	293	1	acid	w1	3	-	-	ABSENT	RECORD_CLAIMED	OK	-
executable-293.md	293	1	acid	closing	1	-	-	ABSENT	RECORD_CLAIMED	OK	-
executable-30.md	30	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-309.md	309	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- Weak spots:          **w1 1 raised** (QA item 3's 306-regression check states an expectation — still exits 0 — with no
executable-309.md	309	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- Destruction:         **w1 1 raised, HIGH** (the pre-edit `sed -n '75p;82p;86p;89p;90p'` check names NO expected values
executable-309.md	309	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- Vulnerabilities:     **w1 1 raised, HIGH** (Step 2's edit-verification greps and the version positive control name NO 
executable-309.md	309	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- Integration-record:  **w1 1 raised** (the halt routing omits `bellows/config.json`, which Step 1's inheritance census 
executable-309.md	309	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- ACID:                **a1 3 raised, NOT DRY, culminated 2026-08-07** (A1-1 HIGH — A0's anchor-count greps name NO file
executable-320.md	320	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- Weak spots:          w1 4 listed (2 real), culminated (absolute deposit paths — the shop root's own knowledge/ dir mad
executable-320.md	320	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- Destruction:         w1 1 listed + 1 disposition, culminated (the S4 precondition — no shipped check may key on the re
executable-320.md	320	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- Vulnerabilities:     w1 1 listed, culminated (pathspec-limited root commit — unrelated root working state can never ri
executable-320.md	320	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- Integration-record:  w1 1 listed + 1 disposition, culminated (S4b added — §35's never-implemented `after_step_N` recom
executable-320.md	320	1	-	-	-	-	-	N/A	RECORD_CLAIMED	UNPARSEABLE	- ACID:                a1 3 real + 1 minor listed (all three introduced or incompletely swept by w1's culmination — the 
executable-320.md	320	1	confirming	c1	2	-	-	ABSENT	RECORD_CLAIMED	OK	-
executable-320.md	320	1	confirming	aC	1	-	-	ABSENT	RECORD_CLAIMED	OK	-
executable-320.md	320	1	confirming	cc	3	-	-	ABSENT	RECORD_CLAIMED	OK	-
executable-320.md	320	1	confirming	aC2	1	-	-	ABSENT	RECORD_CLAIMED	OK	-
executable-329.md	329	1	weak-spots	w1	6	-	-	ABSENT	RECORD_CLAIMED	OK	-
executable-329.md	329	1	destruction	w1	4	-	-	ABSENT	RECORD_CLAIMED	OK	-
executable-329.md	329	1	vulnerabilities	w1	4	-	-	ABSENT	RECORD_CLAIMED	OK	-
executable-329.md	329	1	integration-record	w1	2	-	-	ABSENT	RECORD_CLAIMED	OK	-
executable-329.md	329	1	acid	w1	3	-	-	ABSENT	RECORD_CLAIMED	OK	-
executable-329.md	329	1	weak-spots	w2	3	-	-	ABSENT	RECORD_CLAIMED	OK	-
executable-329.md	329	1	destruction	w2	0	-	-	ABSENT	RECORD_CLAIMED	OK	-
executable-329.md	329	1	vulnerabilities	w2	1	-	-	ABSENT	RECORD_CLAIMED	OK	-
executable-329.md	329	1	integration-record	w2	0	-	-	ABSENT	RECORD_CLAIMED	OK	-
executable-329.md	329	1	acid	w2	0	-	-	ABSENT	RECORD_CLAIMED	OK	-
executable-329.md	329	1	all-lenses	w3	2	-	-	ABSENT	RECORD_CLAIMED	OK	-
executable-329.md	329	1	all-lenses	w4	1	-	-	ABSENT	RECORD_CLAIMED	OK	-
executable-329.md	329	1	all-lenses	w5	0	-	-	ABSENT	RECORD_CLAIMED	OK	-
executable-329.md	329	1	confirming-close	cc	0	-	-	ABSENT	RECORD_CLAIMED	OK	-
executable-38.md	38	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-governance-project-bootstrap-2026-05-21.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-options-1-and-3-pre-edit-verification-2026-05-22.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-rule-25-routing-cleanup-2026-05-21.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-rule-25-rule-22-check-failed-and-date-discipline-2026-05-21.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-timeline-trigger-format-2026-05-23.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-127.md	127	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-bellows-watch-canary-lessons-forge-2026-05-18.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-gate-2a-recovery-state-2026-05-19.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-gate-2d-mapping-v2-2026-05-27.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
diagnostic-lessons-forge-cycle-readiness-2026-05-18.md	-	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-112.md	112	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-116.md	116	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-128.md	128	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-130.md	130	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
executable-131.md	131	-	-	-	-	-	-	N/A	RECORD_CLAIMED	NO_BLOCK	-
